order_id,customer_id,order_date,amount,currency
146780,CV-12805,2027-12-25,41.96,USD
146920,SC-20305,2027-08-28,52.06,USD
146983,AH-10210,2027-09-02,1577.94,USD
147032,LB-16795,2027-07-31,872.5,USD
147039,AA-10315,2027-06-29,374.48,USD
147144,MZ-17335,2027-03-26,21.81,USD
147207,TS-21655,2027-01-02,1455.03,USD
147228,SO-20335,2027-09-09,458.98,USD
147277,EB-13705,2027-10-20,949.77,USD
147291,MJ-17740,2027-03-11,895.92,USD
147333,KL-16555,2027-12-14,204.55,USD
147354,KB-16315,2027-03-09,510.82,USD
147361,SB-20290,2027-09-09,685.26,USD
147403,KH-16630,2027-09-10,93.57,USD
147410,EJ-14155,2027-09-04,421.1,USD
147550,KE-16420,2027-12-04,12.49,USD
147564,BP-11155,2027-10-02,49.12,USD
147725,LT-17110,2027-09-14,78.05,USD
147753,PK-19075,2027-03-05,27.57,USD
147760,KL-16555,2027-11-04,2072.09,USD
147767,SV-20935,2027-12-02,74.65,USD
147844,DD-13570,2027-05-02,109.62,USD
147942,MS-17365,2027-04-01,127.46,USD
147956,AH-10210,2027-12-24,1003.62,USD
148012,KM-16225,2027-12-09,2.62,USD
148068,MM-18280,2027-09-18,29.26,USD
148138,ME-18010,2027-09-29,51.17,USD
148145,SW-20275,2027-03-18,46.2,USD
148166,NK-18490,2027-10-21,17.86,USD
148264,LF-17185,2027-12-08,240.69,USD
148320,PG-18895,2027-11-03,35.88,USD
148355,NC-18535,2027-12-24,31.74,USD
148404,Dp-13240,2027-10-07,0,USD
148411,RO-19780,2027-09-24,585.08,USD
148446,MC-17845,2027-12-10,1836.56,USD
148474,ME-17320,2027-06-12,544.14,USD
148642,DW-13540,2027-03-06,68.42,USD
148691,CS-12460,2027-12-03,238.68,USD
148810,DR-12880,2027-06-26,287.42,USD
148922,SU-20665,2027-12-10,753.26,USD
148929,SP-20620,2027-09-07,478.08,USD
148985,TB-21190,2027-11-11,38.41,USD
148992,CS-12250,2027-11-23,10.69,USD
148999,EB-13870,2027-01-30,419.14,USD
149048,BM-11650,2027-05-13,2229.18,USD
149076,SO-20335,2027-01-14,154.9,USD
149146,SM-20320,2027-10-12,8.77,USD
149160,JM-15265,2027-11-23,347.95,USD
149181,MD-17350,2027-05-08,47.99,USD
149468,AR-10405,2027-05-20,45.41,USD
149489,DK-12835,2027-04-24,118.79,USD
149559,KF-16285,2027-09-11,2298.35,USD
149699,CM-12115,2027-12-22,522.45,USD
149706,AS-10285,2027-12-11,127.94,USD
149720,EM-14065,2027-06-04,33.37,USD
149853,PO-18850,2027-10-03,33.47,USD
149881,NC-18535,2027-04-01,5810.91,USD
149888,EP-13915,2027-11-07,710.32,USD
149895,EB-14110,2027-09-08,258.53,USD
149944,MB-17305,2027-11-12,103.8,USD
150091,NP-18670,2027-10-12,2258.28,USD
150189,VG-21790,2027-07-08,82.7,USD
150266,RO-19780,2027-11-25,1240.42,USD
150420,GD-14590,2027-06-03,1099.5,USD
150469,CJ-12010,2027-01-26,11.84,USD
150497,SM-20950,2027-07-20,735.98,USD
150504,HG-14845,2027-11-06,18.16,USD
150525,JP-16135,2027-02-20,19.67,USD
150602,ML-17395,2027-02-09,23.23,USD
150609,NZ-18565,2027-04-30,23.24,USD
150623,DB-13360,2027-04-10,386.14,USD
150707,EL-13735,2027-10-14,37.66,USD
150910,JL-15130,2027-12-22,1090.35,USD
150931,DP-13390,2027-01-06,33.74,USD
150959,TD-20995,2027-11-11,31.66,USD
150987,AH-10120,2027-04-08,440.31,USD
151008,JM-16195,2027-09-07,166.89,USD
151071,MB-18085,2027-04-25,15.29,USD
151176,SV-20785,2027-02-13,35.73,USD
151183,BK-11260,2027-10-14,46.36,USD
151190,GT-14710,2027-06-27,20.07,USD
151211,AH-10120,2027-08-17,201.09,USD
151218,PJ-19015,2027-06-20,4.91,USD
151225,JM-15655,2027-10-27,287.69,USD
151281,HM-14980,2027-04-27,139.58,USD
151358,NF-18595,2027-08-18,323.1,USD
151428,RH-19495,2027-09-21,20.16,USD
151484,CV-12805,2027-04-20,526.26,USD
151596,BP-11050,2027-10-08,47.04,USD
151750,JM-15250,2027-01-01,954.9,USD
151799,BF-11170,2027-12-14,1843.4,USD
151855,BW-11110,2027-05-27,39.25,USD
151911,DL-13495,2027-04-30,69.26,USD
151981,GM-14455,2027-08-06,1077.47,USD
152079,ML-17410,2027-01-20,12.67,USD
152093,SN-20560,2027-09-10,762.59,USD
152135,MG-17650,2027-03-16,489.98,USD
152142,LW-16990,2027-11-14,321.57,USD
152198,JD-16015,2027-09-09,31.71,USD
152205,SF-20965,2027-09-28,2.65,USD
152226,JH-15910,2027-05-12,5.9,USD
152261,JA-15970,2027-03-02,18.53,USD
152275,KH-16630,2027-10-01,6.67,USD
152310,DK-12895,2027-08-12,1057.17,USD
152436,CW-11905,2027-12-08,652.01,USD
152485,JD-15790,2027-09-04,40.1,USD
152499,EH-13765,2027-01-22,25.29,USD
152583,RA-19945,2027-10-30,353.53,USD
152695,CC-12220,2027-12-10,481.42,USD
152702,SN-20710,2027-10-12,254.6,USD
152709,DB-13210,2027-10-07,85.52,USD
152737,TS-21505,2027-11-07,461.59,USD
152786,GA-14725,2027-03-12,40.41,USD
152807,MC-18100,2027-10-30,481.47,USD
152856,RS-19765,2027-09-08,128.51,USD
152912,BM-11650,2027-11-09,3315.16,USD
152926,SC-20695,2027-10-02,40.93,USD
152933,MG-17650,2027-10-12,1171.79,USD
152961,SC-20095,2027-01-15,12.7,USD
152968,BM-11785,2027-05-26,23.08,USD
152975,RB-19705,2027-09-14,1947.21,USD
153045,NS-18505,2027-01-19,1507.59,USD
153080,EH-13945,2027-05-22,75.31,USD
153227,CS-12250,2027-12-04,12.94,USD
153339,DJ-13510,2027-11-03,17.59,USD
153654,MD-17860,2027-11-24,20.91,USD
153787,AT-10735,2027-05-19,97.16,USD
153822,AB-10105,2027-09-19,592.31,USD
153843,SC-20380,2027-03-13,575.48,USD
153871,RB-19435,2027-12-11,798.93,USD
154011,DB-13270,2027-06-19,464.37,USD
154039,JK-16120,2027-02-17,605.75,USD
154074,BW-11110,2027-08-31,791.23,USD
154088,LB-16735,2027-11-12,26.72,USD
154102,SN-20560,2027-02-06,29.9,USD
154109,ML-17410,2027-11-06,175.32,USD
154116,KM-16660,2027-12-15,273.93,USD
154123,SC-20050,2027-11-20,27.58,USD
154137,MT-17815,2027-11-11,35.48,USD
154214,TB-21595,2027-03-20,3.2,USD
154410,MD-17860,2027-10-21,1000.03,USD
154466,DP-13390,2027-01-01,3.96,USD
154501,EA-14035,2027-04-30,9.78,USD
154676,NZ-18565,2027-08-05,166.17,USD
154718,DL-12865,2027-01-19,6.6,USD
154732,AH-10195,2027-11-05,17.63,USD
154760,BP-11290,2027-01-09,274.49,USD
154809,MH-17455,2027-02-13,90.64,USD
154816,VB-21745,2027-11-06,5.78,USD
154907,DS-13180,2027-03-31,205.33,USD
154935,AR-10540,2027-12-24,17.88,USD
154949,MC-17275,2027-10-15,14.73,USD
155047,SE-20110,2027-08-27,6.55,USD
155075,GW-14605,2027-12-02,631.18,USD
155089,DB-12910,2027-12-02,45.66,USD
155152,MP-17965,2027-07-07,277.2,USD
155159,DL-13315,2027-11-25,0,USD
155292,RD-19810,2027-10-30,225.48,USD
155362,DP-13105,2027-12-17,32.56,USD
155376,SG-20080,2027-12-22,839.43,USD
155460,RW-19630,2027-04-13,991.32,USD
155558,PG-18895,2027-10-26,26.15,USD
155607,FG-14260,2027-11-26,152.07,USD
155621,KN-16450,2027-11-08,274.2,USD
155642,BM-11575,2027-05-18,24.5,USD
155698,VB-21745,2027-03-08,735.39,USD
155705,NF-18385,2027-08-21,953.04,USD
155712,KD-16615,2027-03-02,107.65,USD
155740,TC-21475,2027-07-30,84.46,USD
155824,KS-16300,2027-03-10,61.88,USD
155873,AB-10255,2027-06-16,228.28,USD
155880,JD-16150,2027-03-25,1986.52,USD
155929,AI-10855,2027-09-09,6.37,USD
155936,JK-15730,2027-06-22,3.04,USD
155957,CC-12610,2027-11-26,265.41,USD
155985,BE-11335,2027-03-23,233.02,USD
156139,BP-11155,2026-12-31,38.38,USD
156237,PS-18760,2027-09-14,568.99,USD
156272,PW-19030,2027-03-21,64.38,USD
156363,ML-17395,2027-10-22,64.38,USD
156412,CM-12160,2027-12-04,5.35,USD
156622,JP-15460,2027-11-23,273.33,USD
156664,BP-11290,2027-12-18,233.53,USD
156720,JM-15580,2027-12-30,3.02,USD
156769,GZ-14470,2027-05-06,60.13,USD
156776,JL-15505,2027-08-07,2563.31,USD
156818,JD-16015,2027-07-11,145.86,USD
156895,DJ-13510,2027-05-08,128.06,USD
156951,EB-13840,2027-10-01,643.52,USD
156958,PB-18805,2027-12-05,546.74,USD
157091,DB-13405,2027-06-26,526.45,USD
157112,GG-14650,2027-04-23,18.81,USD
157196,AA-10645,2027-11-05,12.96,USD
157252,CV-12805,2027-01-20,228.64,USD
157273,SZ-20035,2027-01-30,665.25,USD
157350,DP-13000,2027-08-26,64.96,USD
157413,BW-11065,2027-06-01,324.74,USD
157420,HZ-14950,2027-11-21,60.7,USD
157448,LC-16885,2027-11-16,132.36,USD
157469,ES-14080,2027-12-02,170.92,USD
157483,EP-13915,2027-11-11,181.86,USD
157651,HA-14920,2027-12-10,14.2,USD
157672,RB-19795,2027-10-05,70.2,USD
157833,KD-16345,2027-06-17,56.44,USD
157854,DM-13345,2027-04-08,2747.25,USD
157903,AM-10705,2027-04-04,383.84,USD
157931,MO-17800,2027-09-17,913.26,USD
157966,SU-20665,2027-03-13,1494.76,USD
157980,SH-20395,2027-12-07,140.78,USD
157987,AC-10615,2027-09-02,2255.87,USD
158036,DB-13555,2027-09-08,9.1,USD
158071,BD-11320,2027-06-10,115.92,USD
158106,CT-11995,2027-06-04,8.64,USD
158120,KH-16330,2027-11-17,23.77,USD
158169,JM-16195,2027-08-12,657.65,USD
158246,JB-15400,2027-11-09,237.58,USD
158344,CC-12475,2027-08-07,63.96,USD
158379,JA-15970,2027-09-22,5224.26,USD
158386,BO-11425,2027-10-16,124.75,USD
158407,LW-16990,2027-06-04,103.97,USD
158561,BB-11545,2027-11-11,1273.93,USD
158673,KB-16600,2027-12-29,209.7,USD
158722,MA-17560,2027-10-20,45.53,USD
158729,AC-10450,2027-12-19,1832.18,USD
158736,TT-21460,2027-12-18,5.76,USD
158743,IG-15085,2027-10-20,199.17,USD
158876,AB-10150,2027-11-19,152.57,USD
158883,CS-11860,2027-06-02,27.87,USD
158953,ML-18040,2027-06-04,6.37,USD
158967,BT-11680,2027-12-10,21.01,USD
159100,VP-21760,2027-10-16,1893.79,USD
159107,KT-16480,2027-06-24,3.17,USD
159135,KM-16375,2027-11-04,4.3,USD
159149,CR-12820,2027-02-17,773.12,USD
159156,KB-16600,2027-11-13,692.95,USD
159226,RL-19615,2027-04-25,379.48,USD
159282,GH-14410,2027-10-16,599.99,USD
159352,KB-16585,2027-03-12,69.93,USD
159366,BW-11110,2027-01-07,3365.98,USD
159457,RD-19480,2027-10-19,16.68,USD
159464,TB-21355,2027-05-18,577.34,USD
159506,JR-16210,2027-11-27,656.22,USD
159597,MC-17590,2027-11-09,163.55,USD
159604,CL-12700,2027-04-14,9.64,USD
159667,PM-19135,2027-11-09,691.14,USD
159688,AB-10060,2027-05-07,79.99,USD
159793,SV-20365,2027-08-25,130.98,USD
159884,JF-15490,2027-08-31,19.12,USD
159954,SS-20410,2027-09-10,2.78,USD
160017,SP-20860,2027-09-28,10.37,USD
160031,LT-16765,2027-12-04,81.78,USD
160045,LB-16735,2027-04-26,2.19,USD
160087,EN-13780,2027-03-18,23.83,USD
160122,RD-19930,2027-11-18,182.97,USD
160325,BP-11095,2027-09-24,912.81,USD
160395,KL-16555,2026-12-31,163.41,USD
160416,AD-10180,2027-11-13,180.36,USD
160423,PS-19045,2027-01-21,383.99,USD
160458,EH-13945,2027-05-27,28.51,USD
160514,DB-13120,2027-11-12,10.56,USD
160633,BS-11380,2027-11-16,1126.29,USD
160661,SA-20830,2027-10-28,21.93,USD
160724,YS-21880,2027-05-05,34.5,USD
160801,FG-14260,2027-09-19,5.32,USD
160885,JK-16090,2027-12-02,2479.96,USD
160899,DR-12940,2027-08-11,525.26,USD
160927,TM-21010,2027-01-29,149.82,USD
160934,TT-21460,2027-01-15,21.4,USD
160962,MC-17605,2027-04-28,15.23,USD
160983,GB-14530,2027-10-29,51.66,USD
161018,PN-18775,2027-11-09,106.18,USD
161046,CB-12535,2027-03-05,923.18,USD
161053,JE-15745,2027-09-22,799.6,USD
161088,MH-18115,2027-05-25,29.84,USD
161102,EC-14050,2027-07-31,102.87,USD
161130,BF-11275,2027-11-03,361.38,USD
161172,SP-20920,2027-03-16,346.54,USD
161200,SV-20365,2027-08-06,177.25,USD
161333,JL-15835,2027-02-02,272.1,USD
161340,AM-10360,2027-05-28,0,USD
161410,CC-12220,2027-06-26,904.12,USD
161459,EB-13750,2027-11-25,81.44,USD
161480,RA-19285,2027-12-25,191.98,USD
161557,AG-10900,2027-09-03,108.4,USD
161578,RB-19465,2027-12-16,189.49,USD
161592,CS-12175,2027-04-06,8.1,USD
161655,CW-11905,2027-05-13,329.47,USD
161739,EB-13750,2027-11-10,376.16,USD
161774,GT-14710,2027-05-14,1186.28,USD
161809,TH-21100,2027-01-20,160.78,USD
161823,AG-10300,2027-09-03,5.96,USD
161851,BP-11095,2027-04-15,17.13,USD
161893,HP-14815,2027-01-23,100.92,USD
161956,DR-12880,2027-08-27,3268.97,USD
161970,PB-19105,2027-09-22,30.9,USD
161984,SJ-20125,2027-04-10,14.77,USD
162015,KB-16240,2027-07-11,1455.55,USD
162033,EM-14200,2027-03-26,57.01,USD
162075,TT-21220,2027-03-18,537.54,USD
162096,TB-21190,2027-11-10,8.58,USD
162173,OT-18730,2027-10-26,0,USD
162250,PR-18880,2027-11-24,8.56,USD
162474,FH-14275,2027-03-13,8.79,USD
162481,CT-11995,2027-09-25,278.23,USD
162565,RR-19315,2027-12-11,669.4,USD
162572,RB-19360,2027-09-25,143.63,USD
162635,EB-14170,2027-10-09,11.9,USD
162691,AS-10045,2027-08-01,1476.27,USD
162712,NK-18490,2027-06-18,81.78,USD
162789,LC-17140,2027-09-22,1191.38,USD
162880,GD-14590,2027-12-25,3.86,USD
162929,AS-10135,2027-11-19,60.1,USD
162936,CM-12160,2027-08-18,23.18,USD
162978,LW-16990,2027-05-04,502.47,USD
163006,GH-14410,2027-06-30,1743.36,USD
163020,MO-17800,2027-09-15,35.56,USD
163069,PJ-19015,2027-08-18,10.9,USD
163097,SF-20200,2027-08-27,120.58,USD
163125,MB-17305,2027-10-09,353.32,USD
163139,CC-12670,2027-12-01,285.38,USD
163160,TS-21610,2027-10-13,187.63,USD
163188,EC-14050,2027-11-07,41.98,USD
163209,MK-18160,2027-05-03,48.88,USD
163265,JS-16030,2027-02-16,705.0,USD
163321,FM-14380,2027-08-07,87.99,USD
163335,AG-10675,2027-09-24,86.9,USD
163405,BN-11515,2027-12-21,12.51,USD
163510,JW-15955,2027-12-25,440.43,USD
163531,SC-20725,2027-06-26,239.97,USD
163566,TB-21055,2027-08-03,18.17,USD
163629,RA-19885,2027-11-17,286.09,USD
163671,DP-13105,2027-12-24,21.31,USD
163692,Dp-13240,2027-09-07,8.65,USD
163818,PS-18970,2027-10-04,19.98,USD
163860,LO-17170,2027-12-28,125.98,USD
163874,NC-18535,2027-11-10,28.99,USD
163902,MY-17380,2027-03-02,676.72,USD
163979,KH-16690,2027-12-28,798.42,USD
164000,AH-10030,2027-12-18,18.7,USD
164028,JL-15835,2027-11-24,223.58,USD
164042,KL-16645,2027-05-23,70.15,USD
164049,KH-16630,2027-11-02,23.85,USD
164098,CG-12520,2027-01-26,19.98,USD
164112,ND-18460,2027-06-30,1085.42,USD
164168,LS-16975,2027-11-12,256.36,USD
164364,CS-12355,2027-11-12,47.1,USD
164378,MM-18055,2027-07-15,802.34,USD
164707,CV-12805,2027-02-18,316.06,USD
164756,SS-20140,2027-09-18,997.83,USD
164819,RS-19420,2027-10-15,14.36,USD
164826,JF-15415,2027-12-28,134.52,USD
164917,MK-17905,2027-12-02,47.96,USD
164959,KN-16390,2027-07-11,8.67,USD
165008,DO-13645,2027-09-15,324.57,USD
165029,AH-10075,2027-11-26,12.84,USD
165099,DK-13375,2027-12-11,1.53,USD
165155,BM-11575,2027-09-21,17.06,USD
165204,MN-17935,2027-11-13,801.87,USD
165323,SR-20740,2027-06-17,3505.84,USD
165386,CM-12190,2027-08-03,201.71,USD
165491,HW-14935,2027-03-20,265.93,USD
165603,SS-20140,2027-10-17,69.21,USD
165687,CS-12355,2027-11-17,35.04,USD
165715,BG-11035,2027-12-02,32.78,USD
165757,PL-18925,2027-06-22,50.41,USD
165841,DB-13210,2027-12-21,517.91,USD
165904,HR-14770,2027-04-07,235.44,USD
166093,RW-19540,2027-08-17,3397.73,USD
166128,LW-17215,2027-04-11,241.81,USD
166142,MM-17260,2027-07-15,336.99,USD
166184,HR-14830,2027-03-24,797.34,USD
166198,JW-15955,2027-04-21,191.55,USD
166296,KF-16285,2027-03-13,314.55,USD
166317,JE-15610,2027-09-22,438.01,USD
166415,ME-17725,2027-02-19,11.22,USD
166436,TS-21370,2027-11-24,983.17,USD
166499,VG-21805,2027-03-19,9.83,USD
166576,JM-15865,2027-05-16,243.12,USD
166695,CC-12430,2027-05-20,868.45,USD
166709,HL-15040,2027-11-17,10499.97,USD
166835,DK-13375,2027-11-12,243.12,USD
166849,SJ-20125,2027-04-20,44.4,USD
166856,TS-21505,2027-09-18,111.42,USD
166898,KH-16630,2027-09-11,179.73,USD
166919,AH-10210,2027-11-23,195.96,USD
166926,SO-20335,2027-12-01,183.82,USD
166933,MG-17890,2027-04-24,1.81,USD
167003,VS-21820,2027-05-23,171.29,USD
167017,DC-12850,2027-11-23,4.8,USD
167080,LC-16930,2027-06-10,8.4,USD
167094,DK-12835,2027-10-21,563.27,USD
167101,BM-11650,2027-03-24,272.71,USD
167150,BP-11185,2027-12-10,85.5,USD
167227,NP-18670,2027-11-02,105.23,USD
167381,EH-14005,2027-09-22,296.65,USD
167395,KM-16720,2027-12-02,1398.29,USD
167542,KD-16495,2027-08-13,17.54,USD
167549,EM-14200,2027-07-25,327.93,USD
167626,MY-18295,2027-09-03,109.7,USD
167640,FC-14245,2027-03-06,528.71,USD
167661,MP-18175,2027-10-05,121.82,USD
167668,TC-21295,2027-05-06,59.2,USD
167703,MC-17575,2027-02-03,290.78,USD
167752,RW-19690,2027-01-15,0,USD
167871,AF-10870,2027-11-18,47.33,USD
167899,JG-15805,2027-05-21,538.02,USD
167913,JL-15835,2027-07-30,392.31,USD
167941,JF-15565,2027-11-06,914.51,USD
167976,JL-15505,2027-11-11,28.05,USD
168102,CP-12340,2027-04-24,113.57,USD
168109,JK-15640,2027-07-03,4566.07,USD
168123,JD-16060,2027-03-05,413.28,USD
168172,SH-20395,2027-08-06,70.12,USD
168179,JB-16000,2027-11-02,19.44,USD
168193,RM-19750,2027-03-06,108.19,USD
168228,AP-10915,2027-04-27,201.97,USD
168389,DV-13045,2027-12-11,873.81,USD
168396,BD-11725,2027-08-03,193.28,USD
168403,DK-12835,2027-09-09,42.28,USD
168641,KA-16525,2027-11-24,518.87,USD
168655,ML-18040,2027-10-12,674.87,USD
168739,HZ-14950,2027-05-29,65.42,USD
168837,JW-15955,2027-10-14,10.41,USD
168858,JD-16150,2027-11-19,2521.48,USD
168900,SH-20395,2027-05-04,2.31,USD
168942,EM-13960,2027-08-01,205.19,USD
169005,BG-11035,2027-11-02,5.56,USD
169012,BF-11275,2027-07-10,41.91,USD
169054,MO-17800,2027-04-22,254.35,USD
169124,MB-17305,2027-07-03,129.39,USD
169264,NP-18700,2027-08-14,24.68,USD
169285,RW-19690,2027-03-21,283.18,USD
169327,MH-17290,2027-09-02,772.77,USD
169362,SP-20860,2027-10-12,43.98,USD
169404,NC-18625,2027-04-09,103.48,USD
169411,AC-10615,2027-12-24,37.93,USD
169439,LC-17140,2027-09-09,92.03,USD
169474,JF-15355,2027-02-04,32.67,USD
169691,Dp-13240,2027-06-15,161.58,USD
169810,RB-19360,2027-07-25,20.23,USD
169817,EB-13870,2027-09-21,1.91,USD
169859,MP-18175,2027-12-14,134.91,USD
169894,MV-17485,2027-11-24,480.26,USD
169901,CC-12550,2027-06-15,47.98,USD
169929,LS-17200,2027-09-25,43.89,USD
169978,HG-15025,2027-12-24,286.14,USD
169999,JS-15685,2027-06-19,140.87,USD
100279,SW-20275,2024-03-10,22.38,USD
100853,JB-15400,2024-09-14,72.61,USD
102071,PG-18820,2024-05-09,235.77,USD
102631,EB-13840,2024-12-13,94.43,USD
102715,JK-15370,2024-04-11,810.92,USD
103338,RB-19435,2024-03-11,7.98,USD
103905,AW-10930,2024-07-14,68.2,USD
104759,DD-13570,2024-03-31,88.12,USD
105137,RB-19435,2024-10-10,132.29,USD
105151,SG-20890,2024-03-30,11.55,USD
105767,AR-10510,2024-05-23,79.64,USD
106299,NZ-18565,2024-08-02,886.28,USD
106334,JF-15490,2024-12-27,243.12,USD
106992,SB-20290,2024-09-19,6137.93,USD
107405,TS-21205,2024-03-21,16.27,USD
107699,JH-15820,2024-05-19,57.42,USD
107993,SE-20110,2024-11-25,51.02,USD
109036,KH-16510,2024-12-20,31.05,USD
109162,KE-16420,2024-06-08,170.35,USD
109456,LS-17245,2024-10-16,213.75,USD
110674,SC-20095,2024-02-12,129.57,USD
111171,CA-12265,2024-12-26,8.69,USD
111353,PB-19150,2024-11-29,25.06,USD
112200,TC-21475,2024-11-22,9.98,USD
112564,TS-21160,2024-04-23,2.75,USD
112795,CR-12625,2024-08-23,21.38,USD
112872,RC-19960,2024-12-06,361.8,USD
112914,MT-18070,2024-09-25,340.31,USD
112949,Co-12640,2024-06-20,475.42,USD
112991,SH-19975,2024-12-10,455.63,USD
113124,NC-18340,2024-03-30,129.3,USD
114188,RF-19345,2024-05-20,232.83,USD
114377,BG-11035,2024-11-05,164.89,USD
115189,AR-10345,2024-12-30,853.3,USD
115196,DL-12925,2024-09-09,1299.99,USD
115413,PP-18955,2024-08-26,158.61,USD
115987,LH-17020,2024-09-08,56.3,USD
117058,LE-16810,2024-05-27,19.21,USD
117135,NP-18325,2024-06-21,468.24,USD
117163,EJ-13720,2024-01-27,426.67,USD
117170,KT-16465,2024-09-17,52.61,USD
117380,MP-18175,2024-03-28,330.59,USD
117744,MD-17860,2024-12-02,114.78,USD
117968,RS-19420,2024-08-05,1339.12,USD
118486,SD-20485,2024-04-06,310.04,USD
118997,RA-19885,2024-04-08,1215.92,USD
119081,TA-21385,2024-09-12,787.85,USD
119137,AG-10900,2024-07-23,1520.38,USD
120175,MC-17635,2024-11-28,64.02,USD
120236,MR-17545,2024-09-03,8.45,USD
120313,NL-18310,2024-10-31,80.94,USD
120740,PS-18970,2024-04-15,324.19,USD
121566,CS-11860,2024-06-30,9.29,USD
121734,SE-20110,2024-04-11,9.58,USD
122021,AC-10660,2024-10-15,210.47,USD
122959,CY-12745,2024-12-12,231.43,USD
123183,GR-14560,2024-11-19,1271.42,USD
123519,SS-20875,2024-12-14,403.11,USD
124625,SP-20650,2024-11-03,89.97,USD
125521,CK-12325,2024-03-14,1139.92,USD
126340,EB-13870,2024-11-08,333.58,USD
126571,JF-15565,2024-10-11,483.34,USD
127635,SC-20260,2024-09-14,34.55,USD
128685,MZ-17515,2024-04-04,7.9,USD
129609,VM-21835,2024-03-22,17.91,USD
130358,DL-13330,2024-06-23,25.43,USD
130379,JL-15235,2024-05-25,104.92,USD
131275,SC-20050,2024-03-18,3247.16,USD
131870,NF-18595,2024-09-09,100.64,USD
131982,NP-18685,2024-03-07,118.42,USD
132745,NF-18475,2024-10-01,4.71,USD
133130,TH-21100,2024-09-27,685.9,USD
133949,JL-15175,2024-12-31,523.53,USD
134054,FC-14335,2024-10-10,281.44,USD
134187,TH-21235,2024-11-04,2.94,USD
134614,PF-19165,2024-09-20,617.7,USD
134712,BS-11380,2024-11-29,12.62,USD
134733,BM-11650,2024-09-23,519.98,USD
134971,BP-11095,2024-06-07,13.71,USD
135881,GT-14710,2024-05-23,0,USD
135972,JG-15115,2024-09-21,2250.99,USD
137155,DL-12925,2024-11-01,733.56,USD
137680,JH-15430,2024-02-24,55.67,USD
137869,CV-12295,2024-03-28,1190.84,USD
138247,BF-11170,2024-12-24,1461.17,USD
138758,JL-15835,2024-07-07,241.19,USD
138828,KD-16345,2024-09-02,79.96,USD
138835,DA-13450,2024-09-10,9.64,USD
139500,AB-10165,2024-11-16,37.3,USD
139640,TB-21595,2024-11-07,161.36,USD
140116,KT-16480,2024-03-10,719.58,USD
140452,BK-11260,2024-12-06,314.55,USD
140914,BH-11710,2024-11-11,808.93,USD
141215,KL-16555,2024-06-15,906.43,USD
141257,CS-11950,2024-06-08,585.55,USD
143231,GM-14455,2024-12-31,194.89,USD
143287,KN-16705,2024-11-11,277.57,USD
143581,BS-11365,2024-08-19,344.91,USD
143707,HR-14770,2024-03-01,5.94,USD
143721,DK-12835,2024-11-23,170.91,USD
144078,RB-19435,2024-11-25,1272.7,USD
146353,JE-15610,2024-10-14,322.1,USD
147606,JE-15745,2024-11-26,21.23,USD
147627,HL-15040,2024-01-20,1859.4,USD
147648,LS-16975,2024-11-26,81.98,USD
147704,SR-20740,2024-11-16,308.6,USD
147774,MM-18280,2024-01-20,67.19,USD
148194,BS-11365,2024-05-04,76.85,USD
148838,CP-12340,2024-03-17,3455.13,USD
149034,RD-19900,2024-11-19,52.25,USD
150119,LB-16795,2024-04-23,592.57,USD
150126,AS-10045,2024-07-27,65.78,USD
150434,CA-12310,2024-07-19,455.23,USD
150532,PB-19150,2024-07-14,55.92,USD
150574,MK-18160,2024-12-19,252.61,USD
150924,PT-19090,2024-09-12,5.7,USD
151015,BD-11500,2024-10-14,344.27,USD
151925,KT-16465,2024-09-26,160.13,USD
152030,AD-10180,2024-12-26,660.62,USD
152723,HG-14965,2024-09-26,0.88,USD
154655,BP-11050,2024-10-12,22.24,USD
154879,SN-20710,2024-05-06,113.72,USD
155502,SD-20485,2024-01-26,944.61,USD
155544,GM-14440,2024-03-21,310.53,USD
155817,SL-20155,2024-10-03,67.76,USD
155894,CL-11890,2024-07-26,135.91,USD
156216,EA-14035,2024-09-13,18.65,USD
156559,LH-16900,2024-08-19,638.82,USD
157021,KM-16720,2024-04-01,51.36,USD
157070,QJ-19255,2024-06-01,204.08,USD
157231,RP-19855,2024-04-05,115.36,USD
157385,SC-20095,2024-11-23,1140.91,USD
157406,DA-13450,2024-04-25,16.61,USD
157847,SC-20020,2024-04-02,66.23,USD
158057,CC-12685,2024-03-22,59.11,USD
158365,SV-20785,2024-04-12,32.4,USD
158400,AH-10030,2024-10-25,54.35,USD
158638,AG-10765,2024-09-17,5.89,USD
159611,KB-16315,2024-12-27,330.56,USD
159618,DB-12970,2024-11-12,203.12,USD
159926,CS-11950,2024-11-18,730.01,USD
160444,DC-12850,2024-07-05,552.42,USD
160780,SV-20785,2024-06-21,39.88,USD
161305,SB-20170,2024-06-06,38.57,USD
161613,MC-17605,2024-12-01,741.47,USD
163146,CC-12475,2024-05-16,56.4,USD
163797,PC-19000,2024-04-08,49.79,USD
164406,BD-11605,2024-08-15,505.28,USD
164616,MS-17770,2024-08-19,94.56,USD
164644,JL-15850,2024-07-22,29.29,USD
164763,MH-17440,2024-03-17,103.5,USD
165589,TB-21595,2024-02-18,27.68,USD
165659,LT-17110,2024-06-01,904.13,USD
165862,GK-14620,2024-07-13,351.22,USD
166310,JS-15940,2024-09-21,9.39,USD
166828,JF-15415,2024-08-22,12.72,USD
167633,BW-11200,2024-09-30,15.55,USD
